"","ui","rootSource","uri","name"
"1268","C4067655","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4067655","Removal and replacement of neurostimulator system for treatment of central sleep apnea, pulse generator only"
"1269","C4067649","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4067649","Insertion or replacement of neurostimulator system for treatment of central sleep apnea; sensing lead only"
"1270","C4067651","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4067651","Insertion or replacement of neurostimulator system for treatment of central sleep apnea; pulse generator only"
"1271","C4067650","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4067650","Insertion or replacement of neurostimulator system for treatment of central sleep apnea; stimulation lead only"
"1272","C4292059","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4292059","Insertion or replacement of complete neurostimulator system for treatment of central sleep apnea, complete system"
"1273","C4019057","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4019057","PROMIS short form - sleep impairment 8a - version 1.0 raw score:Score:Pt:^Patient:Qn:PROMIS"
"1274","C4019378","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4019378","PROMIS short form - sleep disturbance 4a - version 1.0 raw score:Score:Pt:^Patient:Qn:PROMIS"
"1275","C4019396","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4019396","PROMIS short form - sleep disturbance 6a - version 1.0 raw score:Score:Pt:^Patient:Qn:PROMIS"
"1276","C4019402","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4019402","PROMIS short form - sleep disturbance 8b - version 1.0 raw score:Score:Pt:^Patient:Qn:PROMIS"
"1277","C3824756","LCH_NW","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3824756","Sleep apnea syndromes in children"
"1278","C3174081","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174081","How often do you feel tired or fatigued after your sleep"
"1279","C3176756","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176756","How much does your insomnia, sleep difficulties, upset or distress you"
"1280","C1629485","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1629485","Rest/sleep education, guidance, and counseling"
"1281","C4510843","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4510843","Sleep-related hypoventilation caused by substance"
"1282","C1827882","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1827882","Insufficient rest/sleep for physical condition"
"1283","C1293910","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1293910","Sleep disorder test AND/OR procedure"
"1284","C4706281","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4706281","Assessment using Pittsburgh Sleep Quality Index"
"1285","C4074806","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4074806","Sleep apnea tongue implant, non-bioabsorbable"
"1286","C4074851","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4074851","Sleep apnea palate implant, non-bioabsorbable"
"1287","C0306821","SNMI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0306821","Miles Nervine Nighttime Sleep-Aid"
"1288","C4237412","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237412","Sedative-, hypnotic-, or anxiolytic-induced sleep disorder, With moderate or severe use disorder"
"1289","C4544188","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4544188","Dependence on biphasic positive airway pressure ventilation due to central sleep apnea syndrome"
"1290","C0514649","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0514649","Provide anticipatory guidance about changing sleep patterns during the first year"
"1291","C3517194","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3517194","Sleep monitoring of patient (6 years or older) in sleep lab with continued pressured respiratory assistance by mask or breathing tube"
"1292","C3176755","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3176755","How much does your insomnia, sleep difficulties, upset or distress you:Num:Pt:^Patient:Ord:PhenX"
"1293","C4330293","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4330293","How Often Did Ringing, Buzzing, Whistling Noises Wake You from Sleep"
"1294","C0159031","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0159031","Disruptions of 24 hour sleep-wake cycle"
"1295","C3517187","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3517187","Sleep monitoring of patient (younger than 6 years) in sleep lab with continued pressured respiratory assistance by mask or breathing tube"
"1296","C4237416","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237416","Sleep-related hypoventilation, Idiopathic hypoventilation"
"1297","C2980671","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2980671","diphenhydramine hydrochloride 50 MG [Unisom Sleep]"
"1298","C3709988","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3709988","diphenhydramine hydrochloride 25 MG [ZZZ Sleep]"
"1299","C3709995","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3709995","diphenhydramine hydrochloride 25 MG [Z-Sleep]"
"1300","C4745572","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4745572","diphenhydramine Chewable Tablet [Wal-Sleep Z]"
"1301","C3528833","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3528833","diphenhydramine Oral Capsule [Wal-Sleep Z]"
"1302","C3666808","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3666808","diphenhydramine Oral Solution [Wal-Sleep Z]"
"1303","C4033788","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4033788","diphenhydramine Oral Tablet [Wal-Sleep Z]"
"1304","C3666809","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3666809","Wal-Sleep Z Oral Liquid Product"
"1305","C2980448","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2980448","diphenhydramine hydrochloride 25 MG [Simply Sleep]"
"1306","C2980661","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2980661","diphenhydramine hydrochloride 25 MG [Unisom Sleep]"
"1307","C2980662","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2980662","diphenhydramine Disintegrating Oral Tablet [Unisom Sleep]"
"1308","C3856086","RXNORM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3856086","Wal-Sleep Z Disintegrating Oral Product"
"1309","C0548809","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0548809","Sleep or rest pattern disturbance"
"1310","C0511214","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0511214","Explain the importance of adequate sleep during pregnancy, illness, psychosocial stresses, etc"
"1311","C4540919","NANDA-I","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4540919","Infant less than 4 months, placed in sitting devices for routine sleep"
"1312","C0508148","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0508148","Adjust environment (e.g., light, noise, temperature, mattress, and bed) to promote sleep"
"1313","C2963997","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2963997","I had problems during the day because of poor sleep in past 7D"
"1314","C2964107","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2964107","I woke up and had trouble falling back to sleep in past 7D"
"1315","C2963984","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2963984","I had a hard time concentrating because of poor sleep in past 7D"
"1316","C3843138","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3843138","I sleep longer than 12 hours in a 24-hour period including naps"
"1317","C3260515","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3260515","Because of your tinnitus do you have trouble falling to sleep at night"
"1318","C3843148","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3843148","I have a restless, light sleep with a few brief awakenings each night"
"1319","C0068319","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0068319","delta sleep-inducing peptide, N-Tyr-"
"1320","C0056714","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0056714","delta-sleep-inducing peptide, cyclo-Gly-"
"1321","C0626307","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0626307","delta sleep-inducing peptide, omega-aminocaprylyl-"
"1322","C1506800","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1506800","delta sleep-inducing peptide (1-4)"
"1323","C0627400","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0627400","delta sleep-inducing peptide, Trp(1)-"
"1324","C0627733","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0627733","delta sleep-inducing peptide (1-6)"
"1325","C0645859","MSH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0645859","delta sleep-inducing peptide, isoAsp(5)-"
"1326","C4474306","MMX","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4474306","Homeopathic Substance Oral Tablet [HERBAL SLEEP]"
"1327","C3175944","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175944","Do you usually follow the same sleep schedule, that is, no more than a 1H difference in sleep and wake times, on both work or school and non-work or school D"
"1328","C3856784","UMD","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3856784","Recorders, Physiologic, Physical Activity/Sleep/Awake"
"1329","C3843139","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3843139","I sleep no longer than 12 hours in a 24-hour period including naps"
"1330","C3843140","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3843140","I sleep no longer than 10 hours in a 24-hour period including naps"
"1331","C3175917","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175917","Do you normally work or attend school during the D and sleep at night"
"1332","C4270907","GS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4270907","CVS Natural Sleep Aid Chewable Tablet"
"1333","C3843141","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3843141","I sleep no longer than 7-8 hours/night, without napping during the day"
"1334","C3260514","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3260514","Because of your tinnitus do you have trouble falling to sleep at night:Find:Pt:^Patient:Ord:PhenX"
"1335","C1652108","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1652108","Pain Reliever and Sleep Aid PM"
"1336","C0725324","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0725324","Beauty Glove While-U-Sleep Regular"
"1337","C0725323","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0725323","Beauty Glove While-U-Sleep Large"
"1338","C2874570","ICD10CM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2874570","Sedative, hypnotic or anxiolytic use, unspecified with sedative, hypnotic or anxiolytic-induced sleep disorder"
"1339","C2233635","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2233635","parental concerns: child used to sleep through night, suddenly started waking up"
"1340","C0750723","SPN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0750723","PILLOW,CERVICAL(FOR MILD SLEEP APNEA)"
"1341","C4291862","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4291862","Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea"
"1342","C3175965","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175965","Does this loss of sleep affect you the next day with respect to your mood"
"1343","C5141635","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5141635","When my child was in pain he or she went to sleep in past 7D"
"1344","C3699081","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3699081","I woke up and had trouble falling back to sleep in past 7D:Find:7D:^Patient:Ord:PROMIS"
"1345","C3699103","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3699103","I had problems during the day because of poor sleep in past 7D:Find:7D:^Patient:Ord:PROMIS"
"1346","C3699104","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3699104","I had a hard time concentrating because of poor sleep in past 7D:Find:7D:^Patient:Ord:PROMIS"
"1347","C3175916","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3175916","Do you normally work or attend school during the D and sleep at night:Find:Pt:^Patient:Ord:PhenX"
"1348","C0270547","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0270547","Sleep-wake schedule disorder, frequently changing type"
"1349","C0508880","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0508880","Assist patient to limit daytime sleep by providing activity that promotes wakefulness, as appropriate"
"1350","C4067659","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4067659","Programming device evaluation of implanted neurostimulator pulse generator system for central sleep apnea; single session"
"1351","C0510772","NIC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0510772","Encourage patient to establish a bedtime routine to facilitate transition from wakefulness to sleep"
"1352","C4225169","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4225169","ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 3"
"1353","C2751816","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2751816","Earlier sleep-offset time (earlier awakening)"
"1354","C5194114","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5194114","Sleep apnea (obstructive, central, or mixed)"
"1355","C3807327","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3807327","ADVANCED SLEEP PHASE SYNDROME, FAMILIAL, 1"
"1356","C3279991","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3279991","DELAYED SLEEP PHASE DISORDER, SUSCEPTIBILITY TO"
"1357","C4228580","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4228580","Sleep disturbances due to leg pain"
"1358","C4295351","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4295351","medicated level of sedation: frequently drowsy, arousable, drifting off to sleep during conversation"
"1359","C5416618","CPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5416618","Insertion or replacement of complete neurostimulator system for treatment of central sleep apnea, sensing leads only"
"1360","C3174103","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3174103","Have you ever been concerned about your childs breathing during sleep"
"1361","C5143330","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5143330","When my child was in pain he or she went to sleep in past 7D:Find:7D:^Patient:Ord:PROMIS.PARENTPROXY"
"1362","C4237287","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4237287","Other (or unknown) substance-induced sleep disorder, With moderate or severe use disorder"
"1363","C4236979","DSM-5","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4236979","Amphetamine (or other stimulant)-induced sleep disorder, With moderate or severe use disorder"
"1364","C5424841","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5424841","During the past 4W, my skin condition affects how well I sleep"
"1365","C0041228","MTH","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0041228","African Trypanosomiasis"
"1366","C3827226","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3827226","NPI - Sleep/Night Behavior Disorder FxS Score"
"1367","C5420571","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5420571","IBDQ - Problems Getting Sleep or Waking Up"
"1368","C3641440","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3641440","NPI - Sleep and Nighttime Behavior Disorders Distress"
"1369","C3641438","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3641438","NPI - Sleep and Nighttime Behavior Disorders Frequency"
"1370","C4744898","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4744898","REM to Total Sleep Time Ratio Measurement"
"1371","C3641439","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3641439","NPI - Sleep and Nighttime Behavior Disorders Severity"
"1372","C3639354","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3639354","BPI Short Form - Pain Interfered with Sleep"
"1373","C3831498","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3831498","AQ20 - Feel Breathless When Trying to Sleep"
"1374","C1325862","GO","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1325862","regulation of circadian sleep/wake cycle"
"1375","C4525930","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4525930","Some Urinary Frequency or Urgency that Interferes with Sleep or Other Activities; May Need to Plan Ahead"
"1376","C0548513","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0548513","Patient will experience uninterrupted 60-90 minute sleep cycles to allow for adequate rest."
"1377","C0547110","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C0547110","Provide or encourage diversional activity or exercise during day to promote sleep at night."
"1378","C5453611","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5453611","Sleep Panel:-:Pt:^Patient:-:R-Outcomes"
"1379","C5424645","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5424645","Sleep quality - 1-5 numeric rating"
"1380","C3483423","LNC","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3483423","At any time in your life have you needed less sleep than usual"
"1381","C2875257","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C2875257","sleep-related hypoventilation in conditions classified elsewhere"
"1382","C3697918","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3697918","Pulmonary hypertension due to sleep-disordered breathing"
"1383","C5230291","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5230291","Sleep-related movement disorder caused by drug"
"1384","C1960054","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C1960054","Sleep hypoventilation due to lower airway obstruction"
"1385","C5230292","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5230292","Sleep-related movement disorder caused by substance"
"1386","C4076035","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4076035","Sleep disorder caused by reverse transcriptase inhibitor"
"1387","C4280100","NUCCHCPT","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4280100","Other Service Providers; ""Sleep Specialist, PhD"""
